S.No.,completed_by,ref# (DELETE LATER),tornado_name,tornado_year,town,overall_photos_link,tornado_EF,tornado_start_lat,tornado_end_lat,tornado_start_long,tornado_end_long,latitude,longitude,complete_address,building_name_listing,building_name_current,archetype,located_in_historic_district,occupany_u,number_stories,year_built_u,building_area_m2,building_urban_setting,building_position_on_street,buidling_height_m,first_floor_elevation_m,front_elevation_orientation,wall_length_side,wall_length_front,wall_thickness,roof_shape_u,roof_slope_u,construction_type_u,construction_type_u_unc,mwfrs_u_wall,mwfrs_u_wall_unc,mwfrs_u_roof,mwfrs_u_roof_unc,mwfrs_u_moment_frame,mwfrs_u_unc,mwfrs_u_unc,masonry_leaves,masonry_leaves_unc,structural_wall_system_u,foundation_type_u,foundation_type_u_unc,wall_anchorage_type_u,wall_anchorage_type_u_unc,wall_substrate_u,wall_substrate_u_unc,wall_cladding_u,wall_cladding_u_unc,soffit_type_u,soffit_present_u,wall_fenesteration_per_front,wall_fenesteration_per_back,wall_fenesteration_per_right,wall_fenesteration_per_left,wall_fenestration_per_n,wall_fenestration_per_s,wall_fenestration_per_e,wall_fenestration_per_w,wall_fenesteration_protection_front,wall_fenesteration_protection_front_unc,wall_fenesteration_protection_back,wall_fenesteration_protection_back_unc,wall_fenesteration_protection_right,wall_fenesteration_protection_left,fenestration_protection_type_front,fenestration_protection_type_back,fenestration_protection_type_right,fenestration_protection_type_left,large_door_present_front,large_door_present_back,large_door_present_right,large_door_present_left,door_present_n,door_present_s,door_present_e,door_present_w,roof_system_u,roof_system_u_unc,r2wall_attachment_u,roof_substrate_type_u,roof_substrate_type_u_unc,roof_cover_u,repla,overhang_length_u,parapet_height_m,retrofit_year_u,retrofit_present_u,retrofit_type_u,retrofit_type_unc_u,hazards_present_u,status_u,wind_damage_rating_u,damage_indicator_u,degree_of_damage_u,wind_damage_details_u,roof_structure_damage_u,roof_structure_damage_u_per,roof_susbtrate_damage_u,roof_substrate_damage_per,foundation_failure_u,foundatio_failure_per_u,wall_structure_damage_per_front,wall_structure_damage_per_back,wall_structure_damage_per_left,wall_structure_damage_per_right,wall_structure_damage_u,wall_structure_damage_n,wall_structure_damage_s,wall_structure_damage_e,wall_structure_damage_w,wall_substrate_damage_per_front,wall_substrate_damage_per_back,wall_substrate_damage_per_right,wall_substrate_damage_per_left,wall_substrate_damage_n,wall_substrate_damage_s,wall_substrate_damage_e,wall_substrate_damage_w,wall_substrate_damage_u,wall_cladding_damage_per_front,wall_cladding_damage_per_back,wall_cladding_damage_per_right,wall_cladding_damage_per_left,wall_cladding_damage_n,wall_cladding_damage_s,wall_cladding_damage_e,wall_cladding_damage_w,damaged_fenesteration_per_front,damaged_fenesteration_per_back,damaged_fenesteration_per_right,damaged_fenesteration_per_left,wall_fenestration_damage_per_n,wall_fenestration_damage_per_s,wall_fenestration_damage_per_e,wall_fenestration_damage_per_w,soffit_damage_per_u,fascia_damage_per_u,piles_damage_u,foundation_damage_cause_u,foundation_damage_u,foundation_damage_u_per,risk_category_16,building_low_rise,overall_photos_front,overall_photos_back,overall_photos_left,overall_photos_right,detailed_photos_front,detailed_photos_back,detailed_photos_left,detailed_photos_right,elevations_assessed_front_o,elevations_assessed_back_o,elevations_assessed_left_o,elevations_assessed_right_o,address_suite,address_locality,address_postal_code,address_country,occupancy_o,year_built_o,understory_pct_of_building_footprint,roof_shape_o,roof_slope_o,construction_type_o,mwfrs_o,structural_wall_system_o,foundation_type_o,wall_anchorage_type_o,wall_substrate_o,wall_cladding_o,soffit_type_o,wall_fenesteration_protection_right_unc,wall_fenesteration_protection_left_unc,fenestration_protection_type_unc,fenesteration_ratio_o,large_door_opening_type_,opening_type,roof_system_o,r2wall_attachment_o,r2wall_attachment_type_unc,roof_substrate_type_o,roof_cover_o,overhang_length_o,secondary_water_barrier_o,secondary_water_barrier_u,retrofit_type_1_o,retrofit_type_1_u,retrofit_type_2_o,reotrofit_2_u,retrofit_year_o,hazards_present_o,status_o,wind_damage_rating_o,overall_damage_notes_o,surge_damage_rating_o,surge_damage_rating_u,rainwater_ingress_damage_rating_o,rainwater_ingress_damage_rating_u,damage_indicator_o,degree_of_damage_o,wind_damage_details_o,roof_structure_damage_o,roof_susbtrate_damage_o,foundation_failure_o,wall_structure_damage_o,wall_substrate_damage_o,wall_cladding_damage_o,wall_cladding_damage_level_u, stories_with_damage_o, stories_with_damage_u,soffit_damage_per_o,fascia_damage_per_o,per_building_footprint_eroded_o,per_building_footprint_eroded_u,damage_understory_per_o,piles_damage_o,foundation_damage_cause_o,oop_failure_n,oop_failure_s,oop_failure_e,oop_failure_w,ip_failure_n,ip_failure_s,ip_failure_e,ip_failure_w,building_open,building_enclosed,building_regular_shape,exposure_category,building_rigid,national_register_listing_year,existed_during_tornado,buidling_use_before_tornado,buidling_use_after_tornado,buidling_use_plan_after_tornado,demolishing_year,single_unit,multiple_unit,world_heritage_property,hague_convention,sub_national_heritage _list,iucn_protected_area,property_of_local_significance,const_material_h_stone,const_material_h_brick,const_material_h_wood,const_material_h_mud,const_material_h_rf_masonry,const_material_h_rglr_stone,const_material_h_rf_conc,const_material_h_ir_stone,const_material_h_othr,const_material_v_stone,const_material_v_brick,const_material_v_wood,const_material_v_mud,const_material_v_rf_masonry,const_material_v_rglr_stone,const_material_v_rf_conc,const_material_v_ir_stone,const_material_v_othr,prop_agricultural ,prop_cave,prop_culture _entertainment_facility,prop_forest,prop_industrial_facility,prop_lake,prop_military,prop_nature,prop_religious,prop_rock formation,prop_sports_facility,prop_unilities_facility,prop_archaeological,prop_commemorative structure or landmark,prop_ecosystem,prop_habitat,prop_infrastructure,prop_law / government facility,prop_mine,prop_park / garden,prop_residential facility,prop_scenic area,prop_transportation facility,prop_volcano,prop_battlefield,prop_commercial / exchange facility,prop_educational facility,prop_health / welfare facility,prop_island(s),prop_marine zone,prop_mountain,parking / storage facility,river catchment system,sea,underground facility,zoological park,prop_val_evidential,prop_val_historical,prop_val_aesthetic,prop_val_communal,owner_individual,owner_business,owner_government,owner_ngo,owner_religious ,owner_unknown,buidling_existed_5_yrs_before_tornado,buidling_existed_3_yrs_before_tornado,buidling_existed_1_yrs_before_tornado,building_existed_during_tornado,building_in_use_during_tornado,building_use_during_tornado,damage_status,building_demolished_1_yrs_after_tornado,building_demolished_3_yrs_after_tornado,building_demolished_5_yrs_after_tornado,notes
,shayla,66000355,"December 10, 2021 Tornado Outbreak",2021,Danville,125-127 S 2nd St Danville KY 40422 US,subEF,37.65,37.68,-84.79,-84.74,37.645089,-84.771072,125-127 S 2nd St Danville KY 40422 US,"McDowell, Dr. Ephraim, House",McDowell House Museum,19,no,museum,2,1786,343,isolated,right_on_street,8.5,3,e,20,26,un,gable,45,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,,single_leaf,2,solid_brick_wythe,stone,3,un,1,un,1,weatherboard,2,un,yes,25,50,10,10,10,10,25,50,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,asphalt,3,0.15,0,"1800, 1802",yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,yes,museum,museum,museum,not_applicable,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exceptional,exceptional,some,some,0,0,0,1,0,0,yes,yes,yes,yes,yes,museum,undamaged,no,no,no,I THINK that the main portion of the building is brick construction
,shayla,12001197,"December 10, 2021 Tornado Outbreak",2021,Danville,228 S 2nd St Danville KY 40422 US,subEF,37.65,37.68,-84.79,-84.74,37.643761,-84.770842,228 S 2nd St Danville KY 40422 US,Second Street Christian Church,,13,no,religious,2,1908,244,isolated,right_on_street,9.5,5,w,17,14.5,0.4,gable,45,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,,single_leaf,3,masonry_block_unreinforced,stone,3,un,1,not_applicable,2,not_applicable,3,un,yes,5,7,7,7,7,7,7,5,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,asphalt,3,0.15,0,,no,,,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,yes,religious,religious,religious,not_applicable,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,some,limited,some,considerable,0,0,0,0,1,0,yes,yes,yes,yes,yes,religious,undamaged,no,no,no,limestone foundation with concrete block walls
,shayla,12001198,"December 10, 2021 Tornado Outbreak",2021,Danville,124 E Walnut St Danville KY 40422 US,subEF,37.65,37.68,-84.79,-84.74,37.644203,-84.768889,124 E Walnut St Danville KY 40422 US,St. James AME Church,,6,no,religious,1,1882,660,isolated,right_on_street,8,6,n,48,14,un,gable,30,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,,single_leaf,2,solid_brick_wythe,stone,3,un,1,un,1,brick,3,wood,yes,10,2.5,20,20,10,2.5,20,20,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,asphalt,3,0,0,"1908, 1940, 1990",yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,yes,religious,religious,religious,not_applicable,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,some,some,some,considerable,0,0,0,0,1,0,yes,yes,yes,yes,yes,religious,undamaged,no,no,no,limestone foundation
,shayla,13001047,"December 10, 2021 Tornado Outbreak",2021,Danville,470 Stanford Ave Danville KY 40422 US,subEF,37.65,37.68,-84.79,-84.74,37.641211,-84.763875,470 Stanford Ave Danville KY 40422 US,Goodall Building,Goodall Apartments,19,no,residential,2,1936,1826,isolated,recessed,10,5,e,61,25,un,flat,0,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,,single_leaf,2,solid_brick_wythe,concrete_un,1,un,1,un,1,brick,3,not_applicable,no,40,,80,20,80,20,40,,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,un,1,un,un,1,un,1,0,0,,no,,,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,3,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,some,considerable,considerable,0,1,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,factory turned residential?
,shayla,86000636,"December 10, 2021 Tornado Outbreak",2021,Danville,420 Lexington Ave Danville KY 40422 US,subEF,37.65,37.68,-84.79,-84.74,37.651339,-84.758944,420 Lexington Ave Danville KY 40422 US,"Haskins, W.H., House",,5,no,residential,2,1850,272,isolated,recessed,7,2.7,w,21.5,17,un,gable,60,wooden_light_frame,3,wall_diaphragm_wood,3,roof_diaphragm_wood,3,no,3,,not_applicable,3,wood_frame,un,1,un,1,un,1,weatherboard,2,wood,yes,15,,20,,,20,,15,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_un,3,un,dimensional_lumber,2,asphalt,2,0.3,0,,no,,,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,,,,,,,,un,,,,, , , , , , , ,, ,, , ,1,,, , , ,,,15, ,,,,,,,,,,,,,,,,,,,,,,,,,,1986,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,considerable,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,
,shayla,83002581,"December 10, 2021 Tornado Outbreak",2021,Danville,Lancaster Rd Danville KY 40422 US,subEF,37.65,37.68,-84.79,-84.74,37.6387,-84.745958,Lancaster Rd Danville KY 40422 US,"Crow, William, House",,19,no,not in use,2,1783,160,isolated,recessed,7,2.7,n,9,19.5,un,gable,30,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,,single_leaf,2,masonry_block_unreinforced,stone,3,un,1,un,1,stone_ot,3,wood,yes,30,20,0,0,30,20,0,0,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,3,un,un,1,un,1,0.15,0,,no,,,wind,destroyed,5,5,5,"entire roof system detroyed, along with structural walls",5,100,5,100,0,0,95,10,0,50,4,95,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,40,0,100,0,0,40,100,0,not_applicable,not_applicable,0,0,2,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983,yes,not in use,not in use,not in use,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,considerable,considerable,no value,no value,0,0,0,0,0,1,yes,yes,yes,yes,no,not in use,destroyed,no,no,no,"building was very damaged before the tornado and then mostly destroyed after the tornado; one of the oldest stone houses in the area of KY. Destruction between 2020 and 2023 may or may not be related to the tornado, but I included it as a result of the tornado"
,shayla,97001358,"December 10, 2021 Tornado Outbreak",2021,Danville,1091 Shakertown Rd Danville KY 40422 US,subEF,37.65,37.68,-84.79,-84.74,37.673031,-84.767603,1091 Shakertown Rd Danville KY 40422 US,Spears-Craig House,,19,no,residential,2,1826,223,isolated,recessed,7.4,2.8,e,17,16,un,gable,30,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,,single_leaf,2,solid_brick_wythe,stone,3,un,1,un,1,brick,3,un,yes,35,10,5,,5,,35,10,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,asphalt,3,0.3,0,,no,,,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,no value,considerable,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,"mainly brick cladding, but small section of weatherboard cladding"
,shayla,98000941,"December 10, 2021 Tornado Outbreak",2021,Danville,Spears Lane Danville KY 40422 US,subEF,37.65,37.68,-84.79,-84.74,37.679222,-84.754603,Spears Lane Danville KY 40422 US,Dutch Barn,,5,no,residential,1.5,1790,343,isolated,recessed,4.9,2.4,n,14,22,un,gable,30,wooden_light_frame,2,wall_diaphragm_wood,3,roof_diaphragm_wood,3,no,3,,single_leaf,3,wood_frame,stone,3,un,1,un,1,vinyl_panel,3,not_applicable,no,25,10,3,7,25,10,7,3,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,OT,3,0,0,1840,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,"address not accurate (coordinates are); used t5 but does not fit (the building is a small portion limestone/masonry construction and mainly wood frame, also 1.5 stories tall); document says that the roof cover is synthetic/fiberglass"
,shayla,83002585,"December 10, 2021 Tornado Outbreak",2021,Danville,Gwinn Island Rd Danville KY 40422 US,subEF,37.65,37.68,-84.79,-84.74,37.695719,-84.751908,Gwinn Island Rd Danville KY 40422 US,"Mock, Randolf, Farm",,6,no,unknown,1,1800,146,isolated,recessed,4.2,2.8,w,9.5,16.5,un,gable,45,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,,single_leaf,3,masonry_block_unreinforced,stone,3,un,1,un,1,stone_ot,3,wood,yes,40,7,0,10,10,0,7,40,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,3,un,un,1,asphalt,2,0,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,1,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983,yes,unknown,unknown,unknown,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,limited,limited,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,unknown,undamaged,no,no,no,"address not accurate (coordinates are); limited information, small wooden building addition"
,shayla,89001712,"December 10, 2021 Tornado Outbreak",2021,Danville,Lexington Rd Danville KY 40422 US,subEF,37.65,37.68,-84.79,-84.74,37.669258,-84.729725,Lexington Rd Danville KY 40422 US,Forest Hill,,6,no,residential,1,1815,364,isolated,recessed,6.4,3.5,s,13,30,un,hip,30,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,,single_leaf,2,solid_brick_wythe,stone,3,un,1,un,1,brick,3,not_applicable,no,20,,15,15,,20,15,15,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,asphalt,3,0.33,0,,no,,,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,,,,,,,,toe_nails,,,,, , , , , , , ,, ,, , ,1,,, , , ,,,10, ,,,,,,,,,,,,,,,,,,,,,,,,,,1989,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,some,limited,considerable,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,address not accurate (coordinates are); limestone foundation
,shayla,83002578,"December 10, 2021 Tornado Outbreak",2021,Danville,Barbee - Lexington Rd Danville KY 40422 US,subEF,37.65,37.68,-84.79,-84.74,37.664322,-84.724853,Lexington Rd Danville KY 40422 US,"Barbee, John, House",,6,no,residential,1.5,1800,191,isolated,recessed,6.4,3,w,14.5,19,un,gable,45,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,,single_leaf,2,masonry_block_unreinforced,stone,3,un,1,un,1,stone_ot,3,not_applicable,no,25,,5,,,5,,25,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,asphalt,3,0.2,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,,,,,,,,,,,,,,,,,,,,,,, ,,,,, ,,,,,,,,un,,,, , , , , , , , ,, ,, , ,1,,, , , ,,,25, ,,,,,,,,,,,,,,,,,,,,,,,,,,1983,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,limited,limited,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,address not accurate (coordinates are); used t6 but 1.5 stories stone masonry; wood frame addition on side of building
,shayla,83002781,"December 10, 2021 Tornado Outbreak",2021,Lancaster,746 Tanyard Ranch Rd Lancaster KY 40444 US,subEF,37.68,37.71,-84.69,-84.66,37.721811,-84.669811,746 Tanyard Ranch Rd Lancaster KY 40444 US,"Smith, James, Tanyard",,19,no,residential,2,1800,131,isolated,recessed,5.3,2.8,s,13.5,10,un,gable,30,masonry_un,3,wall_diaphragm_masonry,3,roof_diaphragm_wood,3,no,3,,single_leaf,2,masonry_block_unreinforced,stone,3,un,1,un,1,stone_ot,3,un,yes,20,70,15,15,70,20,15,15,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,asphalt,3,0.33,0,un,yes,building_addition,3,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,limited,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,woof_frame addition on the back
,shayla,85001300,"December 10, 2021 Tornado Outbreak",2021,Lancaster,Ballard Rd Lancaster KY 40444 US,subEF,37.68,37.71,-84.69,-84.66,37.726978,-84.666031,Ballard Rd Lancaster KY 40444 US,Spring Garden-John Leavell,,5,no,residential,2,1880,200,isolated,recessed,7.4,2.8,n,12,18.5,un,gable,45,wooden_light_frame,3,wall_diaphragm_wood,3,roof_diaphragm_wood,3,no,3,,not_applicable,3,wood_frame,stone,3,un,1,un,1,weatherboard,2,not_applicable,no,20,25,10,10,20,25,10,10,no,,no,,no,no,not_applicable,not_applicable,not_applicable,not_applicable,no,no,no,no,no,no,no,no,wooden_rafters,2,un,un,1,slate,2,0,0,,un,,,wind,undamaged,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,not_applicable,not_applicable,0,0,2,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985,yes,residential,residential,residential,not_applicable,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no value,limited,some,no value,1,0,0,0,0,0,yes,yes,yes,yes,yes,residential,undamaged,no,no,no,"mixed roof covers (slate, metal_un, asphalt); address not accurate (coordinates are though)"
